Name,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Accepts Marketing,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Street,Billing Address1,Billing Address2,Billing Company,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Notes,Note Attributes,Cancelled at,Payment Method,Payment Reference,Refunded Amount,Vendor,Outstanding Balance,Employee,Location,Device ID,Id,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Phone,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment ID,Payment Terms Name,Next Payment Due At,Payment References
#TH10389,customer_389@example.com,paid,2025-11-09 19:28:47 +0500,fulfilled,2025-10-27 01:30:49 +0500,yes,PKR,1999.0,0.0,0.0,1999.0,,0.0,Delivery Charges,2025-10-25 11:27:42+00:00,1,Portable Resistance Band Sit-Up Trainer – Full Body Workout,1999.0,3999.0,TH162,True,False,fulfilled,Customer 389,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'54000,,PK,XXXXXXXXXX,Customer 389,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'54000,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH17396.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6615843340508.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rbKZbd3hu0jq4PVwZ6HfNZPaF + #TH17396.1,,,rbKZbd3hu0jq4PVwZ6HfNZPaF + #TH17396.1
#TH10390,customer_390@example.com,paid,2025-08-31 02:42:48 +0500,fulfilled,2025-08-16 00:38:02 +0500,yes,PKR,1999.0,0.0,0.0,1999.0,,0.0,Delivery Charges,2025-08-14 21:20:19+00:00,1,Portable Resistance Band Sit-Up Trainer – Full Body Workout,1999.0,3999.0,TH162,True,False,fulfilled,Customer 390,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'54660,,PK,XXXXXXXXXX,Customer 390,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'54660,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH14674.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6486797320412.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rEJENdhdrcwYfyFRiJdmcDrS7 + #TH14674.2,,,rEJENdhdrcwYfyFRiJdmcDrS7 + #TH14674.2
#TH10391,customer_391@example.com,paid,2026-03-28 19:42:49 +0500,fulfilled,2026-03-16 01:37:19 +0500,yes,PKR,999.0,250.0,0.0,1249.0,,0.0,Shipping Charges,2026-03-13 20:16:59+00:00,1,Kinoki Detox Foot Pads – Natural Foot Pain Relief Patches (10 Pack) - Pack of 10,999.0,1999.0,TH230,True,False,fulfilled,Customer 391,XXXXXXXXXX,XXXXXXXXXX,House # 666 Block J shah runek alam colony Multan,,Multa1,,,PK,XXXXXXXXXX,Customer 391,XXXXXXXXXX,XXXXXXXXXX,House # 666 Block J shah runek alam colony Multan,,Multa1,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH23811.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6915967385820.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rNN3QGjeWdqN4uwAb2kSsfyTM + #TH23811.1,,,rNN3QGjeWdqN4uwAb2kSsfyTM + #TH23811.1
#TH10392,customer_392@example.com,paid,2026-04-18 19:07:51 +0500,fulfilled,2026-04-08 00:48:44 +0500,no,PKR,5199.0,0.0,0.0,5199.0,,0.0,Delivery Charges,2026-04-07 15:00:22+00:00,1,Automatic Peeler Machine,5199.0,10999.0,TH217,True,False,fulfilled,Customer 392,XXXXXXXXXX,XXXXXXXXXX,,,Quaita,,,PK,XXXXXXXXXX,Customer 392,XXXXXXXXXX,XXXXXXXXXX,,,Quaita,,,PK,XXXXXXXXXX,Come,,,Cash on Delivery (COD),#TH25350.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6969943949532.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rne3JFAqcq1XJeH6jmPsDuUPa + #TH25350.1,,,rne3JFAqcq1XJeH6jmPsDuUPa + #TH25350.1
#TH10393,customer_393@example.com,paid,2026-02-12 20:32:53 +0500,fulfilled,2026-02-02 01:08:51 +0500,no,PKR,1999.0,0.0,0.0,1999.0,,0.0,Delivery Charges,2026-01-31 07:39:02+00:00,1,Portable Resistance Band Sit-Up Trainer – Full Body Workout,1999.0,3999.0,TH162,True,False,fulfilled,Customer 393,XXXXXXXXXX,XXXXXXXXXX,,,Pattoki,,,PK,XXXXXXXXXX,Customer 393,XXXXXXXXXX,XXXXXXXXXX,,,Pattoki,,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH21345.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6828872990940.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r8paOI8LbqLGjgP2XfBV5aBLF + #TH21345.1,,,r8paOI8LbqLGjgP2XfBV5aBLF + #TH21345.1
#TH10394,customer_394@example.com,paid,2026-03-08 05:19:33 +0500,fulfilled,2026-03-02 02:00:57 +0500,yes,PKR,4299.0,0.0,0.0,4299.0,,0.0,Delivery Charges,2026-03-01 12:38:17+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 4 - Layer,4299.0,8399.0,TH174,True,False,fulfilled,Customer 394,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,,,PK,XXXXXXXXXX,Customer 394,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH23042.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6890676453596.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rGX5JmkdVVpgHqBkMVzSbSIh5 + #TH23042.1,,,rGX5JmkdVVpgHqBkMVzSbSIh5 + #TH23042.1
#TH10395,customer_395@example.com,paid,2025-06-22 02:55:42 +0500,fulfilled,2025-06-09 15:07:30 +0500,yes,PKR,2199.0,0.0,0.0,2199.0,,0.0,Delivery Charges,2025-06-05 07:14:18+00:00,1,Safe Mandoline Slicer - Multi Vegetable Chopper - Multi Vegetable Chopper,2199.0,4799.0,TH72,True,False,fulfilled,Customer 395,XXXXXXXXXX,XXXXXXXXXX,,,Nawabshah,,,PK,XXXXXXXXXX,Customer 395,XXXXXXXXXX,XXXXXXXXXX,,,Nawabshah,,,PK,XXXXXXXXXX,Order has been shipped via PostEx with Tracking 24150530008862. ,"hxs_courier_name: PostEx
hxs_courier_tracking: 24150530008862
hxs_courier_url: https://postex.pk/tracking?cn=24150530008862
hxs_courier_label: https://merchant.postex.pk/get-invoice?trackingNumbers=24150530008862",,Cash on Delivery (COD),#TH11616.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6383701786844.0,PostEx,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rz8GYjVlDM2uiyAF1NuQljvmL + #TH11616.2,,,rz8GYjVlDM2uiyAF1NuQljvmL + #TH11616.2
#TH10396,customer_396@example.com,paid,2026-01-25 01:30:45 +0500,fulfilled,2026-01-17 00:47:31 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2026-01-16 10:47:21+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 396,XXXXXXXXXX,XXXXXXXXXX,,,Gilgit,,,PK,XXXXXXXXXX,Customer 396,XXXXXXXXXX,XXXXXXXXXX,,,Gilgit,,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH20589.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6804127908060.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rW9WxKk4oYt9aesFcvGjXbnex + #TH20589.1,,,rW9WxKk4oYt9aesFcvGjXbnex + #TH20589.1
#TH10397,customer_397@example.com,paid,2026-04-10 19:24:01 +0500,fulfilled,2026-03-30 00:52:19 +0500,no,PKR,3499.0,0.0,0.0,3499.0,,0.0,Delivery Charges,2026-03-29 14:37:02+00:00,1,Kitchen Countertop Storage Rack | Heavy-Duty Adjustable Microwave Organizer Stand,3499.0,5999.0,TH214,True,False,fulfilled,Customer 397,XXXXXXXXXX,XXXXXXXXXX,,,Islamabad,,,PK,XXXXXXXXXX,Customer 397,XXXXXXXXXX,XXXXXXXXXX,,,Islamabad,,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH24858.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6949986500828.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rotxdAndwXDxbYbk4mwv4fbTS + #TH24858.1,,,rotxdAndwXDxbYbk4mwv4fbTS + #TH24858.1
#TH10398,customer_398@example.com,paid,2026-04-25 02:49:54 +0500,fulfilled,2026-04-20 00:42:47 +0500,no,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2026-04-18 17:25:52+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 398,XXXXXXXXXX,XXXXXXXXXX,,,Gujrat,,,PK,XXXXXXXXXX,Customer 398,XXXXXXXXXX,XXXXXXXXXX,,,Gujrat,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH25908.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6995038077148.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rfZjSCALWr33rn5tNjZlH7qlc + #TH25908.1,,,rfZjSCALWr33rn5tNjZlH7qlc + #TH25908.1
#TH10399,customer_399@example.com,paid,2025-09-21 01:03:23 +0500,fulfilled,2025-09-12 00:17:38 +0500,yes,PKR,4999.0,0.0,0.0,4999.0,,0.0,Delivery Charges,2025-09-11 03:09:28+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 6 - Layer,4999.0,9999.0,TH167,True,False,fulfilled,Customer 399,XXXXXXXXXX,XXXXXXXXXX,House no 3,,Peshawar,'44000,,PK,XXXXXXXXXX,Customer 399,XXXXXXXXXX,XXXXXXXXXX,House no 3,,Peshawar,'44000,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH15874.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6530248212700.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rcYWRefqSY5SFcQ9vKkGl5Ghc + #TH15874.2,,,rcYWRefqSY5SFcQ9vKkGl5Ghc + #TH15874.2
#TH10400,customer_400@example.com,paid,2026-02-08 01:47:44 +0500,fulfilled,2026-02-03 00:14:22 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2026-02-02 07:21:27+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 400,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,,,PK,XXXXXXXXXX,Customer 400,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH21467.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6832185999580.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rKbyUT4aS0759WFm9Q4GkvMUG + #TH21467.1,,,rKbyUT4aS0759WFm9Q4GkvMUG + #TH21467.1
#TH10401,customer_401@example.com,paid,2025-08-03 01:54:43 +0500,fulfilled,2025-07-26 16:01:45 +0500,yes,PKR,4999.0,0.0,0.0,4999.0,,0.0,Delivery Charges,2025-07-24 19:26:28+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 6 - Layer,4999.0,9999.0,TH167,True,False,fulfilled,Customer 401,XXXXXXXXXX,XXXXXXXXXX,,,Sukkur,,,PK,XXXXXXXXXX,Customer 401,XXXXXXXXXX,XXXXXXXXXX,,,Sukkur,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH13735.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6455170072796.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,ruNU6tlFPrYhia21X8TgCSYpj + #TH13735.2,,,ruNU6tlFPrYhia21X8TgCSYpj + #TH13735.2
#TH10402,customer_402@example.com,paid,2026-01-31 22:03:48 +0500,fulfilled,2026-01-21 23:35:03 +0500,yes,PKR,4599.0,0.0,0.0,4599.0,,0.0,Delivery Charges,2026-01-21 09:42:43+00:00,1,Metal Shoe Rack with Coat Hooks – Dustproof Entryway Shoe Cabinet & Organizer - 5 - Layer,4599.0,7999.0,TH189,True,False,fulfilled,Customer 402,XXXXXXXXXX,XXXXXXXXXX,,,Multan,'66000,,PK,XXXXXXXXXX,Customer 402,XXXXXXXXXX,XXXXXXXXXX,,,Multan,'66000,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH20828.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6812042002652.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rxtyHHV5vrj2Tt2KtBvaYqVOZ + #TH20828.1,,,rxtyHHV5vrj2Tt2KtBvaYqVOZ + #TH20828.1
#TH10403,customer_403@example.com,paid,2026-06-07 03:33:20 +0500,fulfilled,2026-05-25 00:41:54 +0500,yes,PKR,1598.0,250.0,0.0,1848.0,,0.0,Shipping Charges,2026-05-24 08:43:45+00:00,1,Silicone Sink Faucet Splash Guard Mat – Quick Drain & Drying Organizer - Pack of 1,899.0,1999.0,TH238,True,False,fulfilled,Customer 403,XXXXXXXXXX,XXXXXXXXXX,,,Multan,'60000,,PK,XXXXXXXXXX,Customer 403,XXXXXXXXXX,XXXXXXXXXX,,,Multan,'60000,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH27746.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7074190262492.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r9iFxRkqtNzLPjYbBOse5dFic + #TH27746.1,,,r9iFxRkqtNzLPjYbBOse5dFic + #TH27746.1
#TH10404,customer_404@example.com,paid,2026-04-25 02:43:14 +0500,fulfilled,2026-04-13 02:19:28 +0500,no,PKR,1499.0,250.0,0.0,1749.0,,0.0,Shipping Charges,2026-04-11 13:05:56+00:00,1,Kitchen Sink Splash Guard – Extra Wide Water Protection - Pack of 3,1499.0,2999.0,TH234,True,False,fulfilled,Customer 404,XXXXXXXXXX,XXXXXXXXXX,,,Fsd,,,PK,XXXXXXXXXX,Customer 404,XXXXXXXXXX,XXXXXXXXXX,,,Fsd,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH25546.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6981936414940.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rC3ZeAlUWgsdJnGCcesDuZmJa + #TH25546.1,,,rC3ZeAlUWgsdJnGCcesDuZmJa + #TH25546.1
#TH10405,customer_405@example.com,paid,2025-07-26 13:57:58 +0500,fulfilled,2025-07-03 00:07:58 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-07-01 02:50:19+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 405,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,,,PK,XXXXXXXXXX,Customer 405,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH12658.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6422359081180.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rQgh8C6I9nUhntKYm9y2kymOx + #TH12658.2,,,rQgh8C6I9nUhntKYm9y2kymOx + #TH12658.2
#TH10406,customer_406@example.com,paid,2025-07-20 03:04:59 +0500,fulfilled,2025-07-10 01:05:31 +0500,no,PKR,2499.0,0.0,0.0,2499.0,,0.0,Delivery Charges,2025-07-09 13:54:55+00:00,1,Safe Mandoline Slicer - Multi Vegetable Chopper - 16 in 1 Vegetable Cutter,2499.0,4399.0,TH77,True,False,fulfilled,Customer 406,XXXXXXXXXX,XXXXXXXXXX,,,منڈی بہاوالدین,,,PK,XXXXXXXXXX,Customer 406,XXXXXXXXXX,XXXXXXXXXX,,,منڈی بہاوالدین,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH13022.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6434716188892.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rcutOcILfmi8icsXyzBR8unKB + #TH13022.2,,,rcutOcILfmi8icsXyzBR8unKB + #TH13022.2
#TH10407,customer_407@example.com,paid,2026-02-21 21:23:08 +0500,fulfilled,2026-02-10 23:13:46 +0500,yes,PKR,4599.0,0.0,0.0,4599.0,,0.0,Delivery Charges,2026-02-10 11:49:08+00:00,1,Metal Shoe Rack with Coat Hooks – Dustproof Entryway Shoe Cabinet & Organizer - 5 - Layer,4599.0,7999.0,TH189,True,False,fulfilled,Customer 407,XXXXXXXXXX,XXXXXXXXXX,,,Okara,,,PK,XXXXXXXXXX,Customer 407,XXXXXXXXXX,XXXXXXXXXX,,,Okara,,,PK,XXXXXXXXXX,C,,,Cash on Delivery (COD),#TH21951.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6844684796124.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rSLXN7v2UaH1VeeVvMxARZbzV + #TH21951.1,,,rSLXN7v2UaH1VeeVvMxARZbzV + #TH21951.1
#TH10408,customer_408@example.com,paid,2025-09-21 00:38:45 +0500,fulfilled,2025-09-12 00:07:50 +0500,yes,PKR,1999.0,0.0,0.0,1999.0,,0.0,Delivery Charges,2025-09-11 18:19:12+00:00,1,Portable Resistance Band Sit-Up Trainer – Full Body Workout,1999.0,3999.0,TH162,True,False,fulfilled,Customer 408,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,,,PK,XXXXXXXXXX,Customer 408,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH15904.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6531124855004.0,JD Delivery,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rSwBZt09btqguAa3MQEHMes7a + #TH15904.2,,,rSwBZt09btqguAa3MQEHMes7a + #TH15904.2
#TH10409,customer_409@example.com,paid,2026-04-18 19:01:35 +0500,fulfilled,2026-04-06 00:50:30 +0500,yes,PKR,1499.0,250.0,0.0,1749.0,,0.0,Shipping Charges,2026-04-03 06:43:50+00:00,1,Kitchen Sink Splash Guard – Extra Wide Water Protection - Pack of 3,1499.0,2999.0,TH234,True,False,fulfilled,Customer 409,XXXXXXXXXX,XXXXXXXXXX,,,SHEIKHUPURA,,,PK,XXXXXXXXXX,Customer 409,XXXXXXXXXX,XXXXXXXXXX,,,SHEIKHUPURA,,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH25130.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6962361991388.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rI1xGGPyYEt4E6f3bszZyonS7 + #TH25130.1,,,rI1xGGPyYEt4E6f3bszZyonS7 + #TH25130.1
#TH10410,customer_410@example.com,paid,2026-01-04 00:44:49 +0500,fulfilled,2025-12-22 00:53:12 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-12-20 09:56:04+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 410,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'56000,,PK,XXXXXXXXXX,Customer 410,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'56000,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH19276.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6753706508508.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,ra5I35as7FvLj8BXZrHmuxtK2 + #TH19276.1,,,ra5I35as7FvLj8BXZrHmuxtK2 + #TH19276.1
#TH10411,customer_411@example.com,paid,2025-08-24 03:40:25 +0500,fulfilled,2025-08-15 00:37:04 +0500,yes,PKR,1999.0,0.0,0.0,1999.0,,0.0,Delivery Charges,2025-08-13 13:01:05+00:00,1,Mini Electric Shaver - Pocket Size Electric Shaver for Men Women,1999.0,3999.0,TH137,True,False,fulfilled,Customer 411,XXXXXXXXXX,XXXXXXXXXX,,,Faisalabad,'38000,,PK,XXXXXXXXXX,Customer 411,XXXXXXXXXX,XXXXXXXXXX,,,Faisalabad,'38000,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH14622.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6484504969436.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r28dEvatUW8kzgzkc0OIF2Q6v + #TH14622.2,,,r28dEvatUW8kzgzkc0OIF2Q6v + #TH14622.2
#TH10412,customer_412@example.com,paid,2026-03-20 15:00:10 +0500,fulfilled,2026-03-14 00:46:16 +0500,no,PKR,1199.0,250.0,0.0,1449.0,,0.0,Shipping Charges,2026-03-13 04:31:22+00:00,1,Kitchen Sink Splash Guard – Extra Wide Water Protection - Pack of 2,1199.0,2399.0,TH233,True,False,fulfilled,Customer 412,XXXXXXXXXX,XXXXXXXXXX,House no R17,,Karachi,'0000,,PK,XXXXXXXXXX,Customer 412,XXXXXXXXXX,XXXXXXXXXX,House no R17,,Karachi,'0000,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH23749.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6914807038172.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rxpwEs0P1vr3NosjSdw7jrflR + #TH23749.1,,,rxpwEs0P1vr3NosjSdw7jrflR + #TH23749.1
#TH10413,customer_413@example.com,paid,2025-10-05 05:35:18 +0500,fulfilled,2025-09-22 00:28:21 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-09-19 05:45:12+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 413,XXXXXXXXXX,XXXXXXXXXX,Wahadatcolony,,Gilgit,'0009,,PK,XXXXXXXXXX,Customer 413,XXXXXXXXXX,XXXXXXXXXX,Wahadatcolony,,Gilgit,'0009,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH16192.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6541377929436.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rcPNV885S3NUusyQM0XqKNgXp + #TH16192.1,,,rcPNV885S3NUusyQM0XqKNgXp + #TH16192.1
#TH10414,customer_414@example.com,paid,2026-05-01 20:21:52 +0500,fulfilled,2026-04-25 00:19:46 +0500,yes,PKR,1999.0,0.0,0.0,1999.0,,0.0,Delivery Charges,2026-04-24 07:14:54+00:00,1,Portable Resistance Band Sit-Up Trainer – Full Body Workout,1999.0,3999.0,TH162,True,False,fulfilled,Customer 414,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,'46000,,PK,XXXXXXXXXX,Customer 414,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,'46000,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH26189.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7006879023324.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r2m80fuWiRMVwwdgbamcmIoVK + #TH26189.1,,,r2m80fuWiRMVwwdgbamcmIoVK + #TH26189.1
#TH10415,customer_415@example.com,paid,2025-08-17 14:40:37 +0500,fulfilled,2025-08-04 00:25:44 +0500,no,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-08-03 06:27:39+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 415,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,,,PK,XXXXXXXXXX,Customer 415,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH14152.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6469934547164.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rg7WuBUmGTZUVwkNBLWnKeuNV + #TH14152.2,,,rg7WuBUmGTZUVwkNBLWnKeuNV + #TH14152.2
#TH10416,customer_416@example.com,paid,2025-10-26 15:35:51 +0500,fulfilled,2025-10-20 02:02:49 +0500,yes,PKR,4598.0,0.0,0.0,4598.0,,0.0,Delivery Charges,2025-10-18 06:52:02+00:00,2,3 in 1 Handheld Vacuum Cleaner,2299.0,4599.0,TH121,True,False,fulfilled,Customer 416,XXXXXXXXXX,XXXXXXXXXX,,,Peshawar,,,PK,XXXXXXXXXX,Customer 416,XXXXXXXXXX,XXXXXXXXXX,,,Peshawar,,,PK,XXXXXXXXXX,Come,,,Cash on Delivery (COD),#TH17148.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6595601498332.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r28gqkRoRGTozF6faAa8i9CJ1 + #TH17148.1,,,r28gqkRoRGTozF6faAa8i9CJ1 + #TH17148.1
#TH10417,customer_417@example.com,paid,2025-12-14 03:15:11 +0500,fulfilled,2025-12-06 00:45:56 +0500,yes,PKR,2398.0,0.0,0.0,2398.0,,0.0,Delivery Charges,2025-12-05 08:22:05+00:00,2,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 417,XXXXXXXXXX,XXXXXXXXXX,,,Gujranwala,,,PK,XXXXXXXXXX,Customer 417,XXXXXXXXXX,XXXXXXXXXX,,,Gujranwala,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH18707.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6723179053276.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rxuIUQn2KUKCQ6EN7VJVwBKtD + #TH18707.1,,,rxuIUQn2KUKCQ6EN7VJVwBKtD + #TH18707.1
